customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
9447-YPTBX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2740-JFBOK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6108-OQZDQ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0722-TROQR,Yes,Yes,Fiber optic,No,No,No,No,No,No
2504-DSHIH,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
6229-LSCKB,Yes,No,Fiber optic,No,No,No,No,Yes,No
9169-BSVIN,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
9512-PHSMG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1319-YLZJG,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
0628-CNQRM,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
2452-SNHFZ,Yes,No,Fiber optic,Yes,No,No,No,No,No
7079-QRCBC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0866-QLSIR,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
6549-YMFAW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0618-XWMSS,Yes,No,Fiber optic,Yes,No,No,No,No,No
2954-PIBKO,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
4450-YOOHP,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
1258-YMZNM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5857-XRECV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7298-IZWLY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
3482-ABPKK,Yes,No,DSL,Yes,No,No,Yes,No,No
7613-LLQFO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
0390-DCFDQ,Yes,No,Fiber optic,No,No,No,No,No,No
2640-PMGFL,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
7008-LZVOZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7921-BEPCI,Yes,Yes,DSL,Yes,Yes,No,No,No,No
2205-LPVGL,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
3811-VBYBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2979-SXESE,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
1299-AURJA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9244-ZVAPM,Yes,No,DSL,No,No,No,No,No,No
8592-PLTMQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3537-HPKQT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
0549-CYCQN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
4548-SDBKE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1557-EMYVT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7056-IMHCC,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9625-RZFUK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2346-CZYIL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5760-WRAHC,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
4369-HTUIF,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
5898-IGSLP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
2250-IVBWA,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
5324-KTGCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8819-WFGGJ,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
9108-EJFJP,Yes,No,DSL,Yes,Yes,No,No,No,No
7426-GSWPO,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
3234-VKACU,Yes,No,DSL,No,No,No,Yes,Yes,Yes
5522-JBWMO,Yes,No,DSL,No,No,No,No,No,No
1104-FEJAM,Yes,Yes,DSL,No,Yes,No,No,No,Yes
5067-DGXLL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3398-GCPMU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3736-BLEPA,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
2696-ECXKC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
2296-DKZFP,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
9971-ZWPBF,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2634-HCZGT,Yes,Yes,DSL,Yes,No,No,Yes,No,No
7696-CFTAT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2189-WWOEW,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
5702-KVQRD,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
4343-EJVQB,Yes,No,Fiber optic,Yes,No,No,No,No,No
3022-BEXHZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2279-AXJJK,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
8213-TAZPM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6778-EICRF,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
2272-UOINI,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
7452-FOLON,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1215-EXRMO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9571-EDEBV,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0854-UYHZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8992-CEUEN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0082-OQIQY,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
0822-QGCXA,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
5306-BVTKJ,Yes,No,DSL,No,Yes,Yes,No,No,No
2472-OVKUP,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
8097-OMULG,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
1421-HCERK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
5918-VUKWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3318-NMQXL,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6921-OZMFH,Yes,Yes,DSL,No,No,No,Yes,No,No
9415-ZNBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5542-TBBWB,Yes,No,Fiber optic,No,No,No,No,No,No
7401-JIXNM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1452-UZOSF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
0531-XBKMM,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
5154-VEKBL,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
2516-XSJKX,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
4782-OSFXZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
9351-HXDMR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8309-PPCED,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8802-UNOJF,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
7753-USQYQ,Yes,No,DSL,No,Yes,No,Yes,No,Yes
4822-LPTYJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3761-FLYZI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4636-QRJKY,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
3376-BMGFE,Yes,No,Fiber optic,No,No,No,No,No,No
5445-PZWGX,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes
6857-TKDJV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1567-DSCIC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
8544-JNBOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5386-THSLQ,No,No phone service,DSL,No,Yes,Yes,No,Yes,No
6331-LWDTQ,Yes,Yes,DSL,No,No,No,No,Yes,Yes
9360-AHGNL,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2150-UWTFY,Yes,No,DSL,Yes,Yes,Yes,No,No,No
1508-DFXCU,Yes,No,Fiber optic,No,No,No,No,Yes,No
6143-JQKEA,Yes,No,DSL,No,No,No,No,No,No
7801-CEDNV,Yes,No,DSL,Yes,No,No,No,No,No
2717-HVIZY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0064-SUDOG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6164-HAQTX,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
1228-FZFRV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
1679-JRFBR,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1919-RTPQD,Yes,No,DSL,No,No,No,No,No,No
7641-EUYET,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
2720-FVBQP,Yes,Yes,DSL,No,No,No,No,No,No
8035-PWSEV,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
3547-LQRIK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0376-OIWME,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
0325-XBFAC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2292-XQWSV,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
2252-JHJGE,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6176-YJWAS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
6383-ZTSIW,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
4365-MSDYN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1455-ESIQH,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
4664-NJCMS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
4911-BANWH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7394-FKDNK,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
8285-ABVLB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4644-OBGFZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8410-BGQXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4091-TVOCN,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
7157-SMCFK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9799-CAYJJ,Yes,No,Fiber optic,No,No,No,No,No,No
3683-QKIUE,Yes,No,DSL,No,No,No,Yes,No,No
3538-WZPHD,No,No phone service,DSL,No,Yes,No,No,No,No
8205-OTCHB,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
7674-YTAFD,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
1571-SAVHK,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
1779-PWPMG,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3969-JQABI,Yes,No,DSL,Yes,Yes,No,No,Yes,No
3313-QKNKB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9086-YJYXS,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
1248-DYXUB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0621-TWIEM,Yes,No,DSL,No,No,No,No,No,No
8679-JOEVF,Yes,No,DSL,No,No,No,Yes,Yes,No
3424-NMNBO,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
7209-JCUDS,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
7952-OBOYL,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No
7876-DNYAP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6549-NNDYT,No,No phone service,DSL,Yes,No,No,No,No,No
5419-KLXBN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
5028-HTLJB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1541-ETJZO,Yes,Yes,DSL,No,No,Yes,Yes,No,No
6999-CHVCF,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
5167-ZFFMM,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6326-MTTXK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4195-NZGTA,No,No phone service,DSL,No,No,No,No,No,No
5619-PTMIK,Yes,Yes,DSL,Yes,No,No,No,No,No
3932-IJWDZ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7089-IVVAZ,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
3387-VATUS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5482-VXSXJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
2386-OWURY,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
2625-TRCZQ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
9039-RBEEE,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No
6765-MBQNU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0843-WTBXE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1448-PWKYE,Yes,No,Fiber optic,No,No,No,No,No,Yes
6317-YPKDH,No,No phone service,DSL,No,Yes,No,No,No,No
2027-CWDNU,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
2068-WWXQZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6110-OHIHY,Yes,No,Fiber optic,No,No,No,No,Yes,No
3945-GFWQL,Yes,No,DSL,No,No,No,No,No,No
8645-KWHJO,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
2815-CPTUL,Yes,No,Fiber optic,No,No,No,No,No,No
0516-OOHAR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0397-GZBBC,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
3580-REOAC,Yes,No,DSL,No,No,No,No,No,No
8200-KLNYW,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
3317-HRTNN,No,No phone service,DSL,No,No,No,No,Yes,Yes
9108-EQPNQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3420-ZDBMA,Yes,No,Fiber optic,No,No,No,No,No,No
0727-IWKVK,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
8168-UQWWF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8313-AFGBW,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
6351-SCJKT,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
0231-LXVAP,Yes,No,Fiber optic,No,No,No,Yes,No,No
8328-SKJNO,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
4385-GZQXV,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
9513-DXHDA,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
7225-IILWY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2969-QWUBZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
2739-CCZMB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9943-VSZUV,Yes,Yes,Fiber optic,No,No,No,No,No,No
4549-ZDQYY,Yes,No,DSL,Yes,No,Yes,Yes,No,No
9885-AIBVB,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
2262-SLNVK,Yes,No,Fiber optic,No,No,No,No,No,No
9408-SSNVZ,Yes,No,Fiber optic,No,No,No,No,No,No
0383-CLDDA,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6537-QLGEX,No,No phone service,DSL,Yes,No,No,No,Yes,No
2371-JQHZZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9919-YLNNG,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5073-WXOYN,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
2754-VDLTR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5778-BVOFB,Yes,No,DSL,No,No,No,Yes,Yes,No
6614-VBEGU,Yes,No,DSL,No,Yes,No,No,Yes,Yes
7542-CYDDM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1352-HNSAW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0744-GKNGE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
9101-NTIXF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6258-PVZWJ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7181-BQYBV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
1074-WVEVG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1357-BIJKI,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7602-MVRMB,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2972-YDYUW,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
1763-KUAAW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8894-JVDCV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5474-LAMUQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0117-LFRMW,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
4439-JMPMT,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
9576-ANLXO,Yes,No,Fiber optic,No,No,No,No,No,No
3014-WJKSM,Yes,No,Fiber optic,No,No,Yes,No,No,No
4926-UMJZD,Yes,No,DSL,No,No,No,Yes,No,No
6527-PZFPV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7401-RUBNK,Yes,No,Fiber optic,Yes,No,No,No,No,No
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
8990-YOZLV,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
7560-QRBXH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0040-HALCW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2971-SGAFL,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
1845-CSBRZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
4819-HJPIW,No,No phone service,DSL,No,No,No,No,No,No
0577-WHMEV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
7563-BIUPC,Yes,No,Fiber optic,No,No,No,No,Yes,No
9504-YAZWB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6896-SRVYQ,Yes,No,Fiber optic,No,No,Yes,No,No,No
8761-NSOBC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4701-LKOZD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4587-VVTOX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0983-TATYJ,Yes,No,DSL,No,No,No,Yes,No,No
8084-OIVBS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0402-OAMEN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7363-QTBIW,Yes,No,Fiber optic,No,No,No,No,No,Yes
0230-UBYPQ,No,No phone service,DSL,Yes,No,No,Yes,No,No
5808-TOTXO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3186-AJIEK,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8404-VIOMB,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8040-MNRTF,Yes,No,Fiber optic,No,No,No,No,No,No
8294-UIMBA,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
9506-UXUSK,Yes,No,Fiber optic,No,No,No,No,No,No
9488-FVZCC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
9415-TPKRV,Yes,Yes,DSL,No,Yes,No,No,No,No
3325-FUYCG,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
5055-MGMGF,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5701-YVSVF,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
1439-LCGVL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9693-XMUOB,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
2626-VEEWG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1591-XWLGB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0533-UCAAU,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No
7110-BDTWG,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
7493-GVFIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9838-BFCQT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1746-TGTWV,Yes,No,Fiber optic,No,No,Yes,No,No,No
5937-EORGB,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
0793-TWELN,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
6243-OZGFH,No,No phone service,DSL,No,No,No,No,Yes,Yes
4119-ZYPZY,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
7925-PNRGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
5966-EMAZU,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9504-DSHWM,Yes,Yes,DSL,Yes,No,No,Yes,No,No
3814-MLAXC,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
5150-ITWWB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
4092-OFQZS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1573-LGXBA,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
5233-GEEAX,No,No phone service,DSL,No,No,Yes,No,No,No
2650-GYRYL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5010-IPEAQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
5494-WOZRZ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
3863-QSTYI,Yes,No,DSL,No,No,Yes,Yes,Yes,No
0673-IGUQO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3585-YNADK,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
3891-PUQOD,Yes,No,DSL,No,No,Yes,No,No,Yes
4445-ZJNMU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5712-VBOXD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7873-CVMAW,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1017-FBQMM,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
6918-UMQCG,Yes,No,Fiber optic,No,No,No,No,Yes,No
4391-LNRXK,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
4896-CPRPF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2187-PKZAY,Yes,No,Fiber optic,No,No,No,No,No,Yes
4203-QGNZA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6579-JPICP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7694-VLBWQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3133-PZNSR,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes
9356-AXGMP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9097-ZUBYC,Yes,No,DSL,No,No,No,Yes,No,No
0840-DCNZE,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8780-IHCRN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3285-UCQVC,No,No phone service,DSL,No,No,No,Yes,No,No
1833-VGRUM,Yes,Yes,Fiber optic,No,No,No,No,No,No
