customerID,gender,SeniorCitizen,Partner,Dependents
4716-HHKQH,Male,1,Yes,No
9862-KJTYK,Male,0,No,Yes
5120-ZBLAI,Female,0,Yes,No
3951-NJCVI,Female,1,Yes,No
1423-BMPBQ,Female,0,Yes,Yes
9837-FWLCH,Male,0,Yes,Yes
3190-XFANI,Male,0,No,Yes
8725-JEDFD,Male,0,No,No
0164-XAIRP,Female,0,No,No
5174-ITUMV,Male,0,Yes,Yes
6519-CFDBX,Female,0,No,No
9637-CDTKZ,Male,0,Yes,No
3692-JHONH,Female,1,Yes,No
6347-DCUIK,Male,0,No,No
0336-PIKEI,Male,1,Yes,No
4013-UBXWQ,Female,0,No,No
8606-CIQUL,Male,1,Yes,Yes
3404-JNXAX,Female,0,Yes,Yes
2665-NPTGL,Female,1,Yes,No
9278-VZKCD,Female,1,Yes,No
9620-QJREV,Male,0,No,Yes
0827-ITJPH,Male,0,No,No
0137-UDEUO,Female,0,No,No
3878-AVSOQ,Female,1,No,No
1271-SJBGZ,Male,1,No,No
0619-OLYUR,Male,0,Yes,No
7531-GQHME,Male,0,No,No
5178-LMXOP,Male,1,Yes,No
2364-UFROM,Male,0,No,No
3570-YUEKJ,Female,0,No,No
9048-JVYVF,Male,0,No,No
4154-AQUGT,Male,1,Yes,No
2612-RANWT,Female,0,No,No
3768-NLUBH,Male,1,Yes,No
9606-PBKBQ,Male,1,Yes,No
5726-CVNYA,Female,0,Yes,Yes
7839-QRKXN,Female,0,No,No
5296-BFCYD,Male,0,Yes,Yes
1960-UYCNN,Male,0,No,No
0928-JMXNP,Male,1,Yes,No
6185-TASNN,Male,1,No,No
4750-ZRXIU,Female,1,No,No
3274-NSDWE,Female,0,No,No
5887-IKKYO,Male,0,Yes,Yes
3439-GVUSX,Male,0,No,No
8224-DWCKX,Male,1,No,No
0266-GMEAO,Male,0,Yes,Yes
9681-OXGVC,Female,0,No,No
2466-FCCPT,Female,0,Yes,Yes
9046-JBFWA,Male,0,No,Yes
6332-FBZRI,Male,0,Yes,Yes
9631-XEYKE,Male,0,No,No
4786-UKSNZ,Male,0,No,No
9931-DCEZH,Male,0,No,Yes
4962-CHQPW,Male,0,No,Yes
1602-IJQQE,Female,0,No,No
4717-GHADL,Female,0,No,No
2522-WLNSF,Female,1,Yes,No
9742-XOKTS,Male,0,Yes,Yes
9958-MEKUC,Male,0,Yes,Yes
2265-CYWIV,Female,1,Yes,No
2123-AGEEN,Female,1,No,No
9496-IVVRP,Female,0,Yes,Yes
9412-GHEEC,Male,0,No,No
2474-BRUCM,Male,1,Yes,No
5899-OUVKV,Male,0,No,No
6134-KWTBV,Male,0,No,No
4488-KQFDT,Female,0,No,No
3884-UEBXB,Female,0,Yes,Yes
8735-SDUFN,Female,1,Yes,No
8046-DNVTL,Male,0,Yes,No
5090-EMGTC,Female,0,Yes,No
5543-QDCRY,Male,0,No,No
5248-YGIJN,Male,0,Yes,No
8597-CTXVJ,Male,0,No,Yes
9668-PUGNU,Male,0,Yes,No
2519-FAKOD,Male,0,No,Yes
4325-NFSKC,Male,1,No,No
7379-POKDZ,Male,0,Yes,No
1548-ARAGG,Female,0,Yes,Yes
5175-AOBHI,Female,0,No,No
9512-UIBFX,Male,0,Yes,Yes
5889-LFOLL,Female,0,No,No
2789-HQBOU,Male,0,No,No
0875-CABNR,Female,1,No,No
0487-RPVUM,Male,0,Yes,No
1680-VDCWW,Male,0,Yes,No
4139-SUGLD,Male,0,Yes,Yes
4661-NJEUX,Male,0,No,No
4079-WWQQQ,Male,0,No,No
1236-WFCDV,Male,1,No,No
6330-JKLPC,Male,0,Yes,No
1004-NOZNR,Male,1,No,Yes
5650-YLIBA,Male,0,No,No
0690-SRQID,Male,0,No,No
3179-GBRWV,Male,1,Yes,No
8966-OIQHG,Female,0,Yes,Yes
1084-UQCHV,Male,0,No,Yes
6507-ZJSUR,Male,1,Yes,No
6114-TCFID,Female,0,No,No
7025-WCBNE,Male,1,No,No
9052-VKDUW,Female,1,Yes,No
5999-LCXAO,Female,0,No,No
0277-BKSQP,Male,0,Yes,Yes
5593-SUAOO,Female,0,Yes,Yes
9965-YOKZB,Male,1,No,No
9026-RNUJS,Male,1,No,No
8922-LIEGH,Female,1,No,No
6993-OHLXR,Female,0,No,No
7762-ONLJY,Female,0,Yes,Yes
7216-KAOID,Male,0,Yes,Yes
9873-MNDKV,Female,0,No,No
3565-UNOCC,Female,1,Yes,No
7061-OVMIM,Female,0,Yes,Yes
0675-NCDYU,Female,0,Yes,Yes
5740-YHGTW,Male,0,Yes,Yes
9881-VCZEP,Female,0,Yes,No
8901-HJXTF,Female,0,Yes,Yes
1563-IWQEX,Female,0,No,No
2886-KEFUM,Female,0,Yes,No
6845-RGTYS,Female,0,Yes,No
0742-LAFQK,Male,0,Yes,No
5366-OBVMR,Female,0,Yes,No
0310-SUCIN,Female,0,Yes,No
9787-XVQIU,Male,0,No,No
6752-APNJL,Male,0,Yes,Yes
2984-TBYKU,Male,0,Yes,Yes
2368-GAKKQ,Female,0,No,No
4295-YURET,Female,1,Yes,Yes
8671-KKKOS,Female,0,Yes,No
7017-VFULY,Female,0,Yes,No
6519-ZHPXP,Female,0,Yes,Yes
3865-ZYKAD,Male,1,Yes,No
2654-VBVPB,Female,0,No,No
6532-YLWSI,Female,0,Yes,No
4716-MRVEN,Female,0,No,No
4950-BDEUX,Male,0,No,No
4123-DVHPH,Male,0,Yes,No
1169-WCVAK,Male,0,Yes,No
3642-GKTCT,Female,0,No,No
5515-RUGKN,Male,0,No,No
6481-ESCNL,Female,0,No,No
2419-FSORS,Male,0,Yes,No
0107-YHINA,Male,0,No,Yes
8160-HOWOX,Female,0,No,No
3890-RTCMS,Male,0,No,No
3787-TRIAL,Male,0,Yes,Yes
2187-LZGPL,Female,0,No,No
4377-VDHYI,Male,0,Yes,Yes
9053-JZFKV,Male,0,No,No
8849-PRIQJ,Female,0,Yes,Yes
7901-IIDQV,Male,0,No,No
8246-SHFGA,Male,0,No,No
2843-CQMEG,Male,0,No,No
6635-CPNUN,Male,0,Yes,No
4083-BFNYK,Female,1,Yes,No
2321-OMBXY,Female,0,Yes,Yes
7493-TPUWZ,Male,0,No,No
8809-RIHDD,Male,0,Yes,Yes
0302-JOIVN,Female,0,Yes,No
4462-CYWMH,Male,1,Yes,No
7964-ZRKKG,Male,0,Yes,No
4054-CUMIA,Female,0,Yes,Yes
5173-WXOQV,Male,0,Yes,No
9964-WBQDJ,Female,0,Yes,No
3530-CRZSB,Female,0,No,No
6047-YHPVI,Male,0,No,No
2074-GUHPQ,Female,0,No,Yes
5993-BQHEA,Male,0,No,No
2144-BFDSO,Female,1,Yes,No
5382-TEMLV,Male,0,No,No
2208-UGTGR,Male,0,No,No
0604-THJFP,Female,0,Yes,Yes
8603-IJWDN,Male,0,No,No
6457-USBER,Male,0,No,No
9350-VLHMB,Male,0,Yes,Yes
7338-ERIVA,Male,0,No,Yes
8670-MEFCP,Female,0,Yes,Yes
3913-FCUUW,Female,0,Yes,Yes
2632-UCGVD,Male,1,Yes,No
5624-RYAMH,Female,0,No,No
3118-UHVVQ,Female,0,Yes,No
6258-NGCNG,Male,0,No,No
3717-OFRTN,Male,0,No,No
9462-MJUAW,Male,0,No,No
8149-AIQCG,Male,0,No,No
2351-RRBUE,Female,0,Yes,Yes
3108-PCCGG,Male,1,Yes,No
4433-JCGCG,Male,1,Yes,No
1131-SUEKT,Male,0,Yes,Yes
1964-SVLEA,Male,0,No,No
2236-HILPA,Male,0,Yes,Yes
2253-KPMNB,Female,0,Yes,Yes
3090-LETTY,Male,0,No,Yes
6259-WJQLC,Male,1,No,No
5923-GXUOC,Male,0,No,No
9938-TKDGL,Male,0,Yes,Yes
2157-MXBJS,Male,0,Yes,No
3668-QPYBK,Male,0,No,No
3521-HTQTV,Male,0,No,No
7408-OFWXJ,Female,0,Yes,Yes
5074-FBGHB,Male,0,No,No
7717-BICXI,Male,0,Yes,Yes
5356-CSVSQ,Female,0,No,No
7321-VGNKU,Female,0,Yes,No
7188-CBBBA,Female,0,No,No
5549-ZGHFB,Male,0,Yes,Yes
5297-MDOIR,Female,0,Yes,No
0924-BJCRC,Female,1,Yes,No
7495-OOKFY,Female,1,Yes,No
2474-LCNUE,Female,0,Yes,No
0004-TLHLJ,Male,0,No,No
9137-NOQKA,Male,1,No,No
0519-DRGTI,Female,0,Yes,Yes
5709-LVOEQ,Female,0,Yes,Yes
7854-EKTJL,Female,0,No,Yes
4335-BSMJS,Female,0,No,No
5599-HVLTW,Female,1,No,No
4299-OPXEJ,Female,0,No,No
8621-MNIHH,Female,1,Yes,No
7820-ZYGNY,Male,0,No,No
5170-PTRKA,Female,0,Yes,Yes
0899-LIIBW,Male,0,Yes,No
3961-SXAXY,Male,0,No,No
5727-MYATE,Male,0,Yes,Yes
9763-GRSKD,Male,0,Yes,Yes
1625-JAIIY,Female,0,Yes,Yes
4763-PGDPO,Female,0,No,No
7382-DFJTU,Male,0,No,No
5883-GTGVD,Male,0,No,No
7957-RYHQD,Female,1,No,No
3423-HHXAO,Female,0,Yes,Yes
0842-IWYCP,Female,0,No,No
2202-CUYXZ,Male,0,No,No
5568-DMXZS,Female,0,No,No
4500-HKANN,Male,0,Yes,Yes
4849-PYRLQ,Female,1,No,No
0225-ZORZP,Male,0,No,No
9018-PCIOK,Female,0,No,No
1456-TWCGB,Male,0,No,No
7781-HVGMK,Female,0,Yes,Yes
3525-DVKFN,Female,0,No,No
5716-EZXZN,Female,0,Yes,Yes
8305-VHZBZ,Male,0,No,No
5343-SGUBI,Female,0,No,No
6479-OAUSD,Male,0,No,No
5443-SCMKX,Female,0,Yes,No
4872-JCVCA,Female,0,Yes,No
8617-ENBDS,Male,0,No,No
0820-FNRNX,Male,0,Yes,Yes
7465-ZZRVX,Male,0,No,No
5453-AXEPF,Male,0,Yes,No
9705-ZJBCG,Female,0,Yes,Yes
2506-TNFCO,Female,1,Yes,No
8680-CGLTP,Male,0,No,No
5236-PERKL,Female,0,No,No
6625-UTXEW,Female,0,Yes,No
7156-MHUGY,Male,1,No,No
3785-KTYSH,Male,0,No,No
7633-MVPUY,Male,0,Yes,No
7067-KSAZT,Female,1,Yes,No
5482-NUPNA,Female,0,No,No
4522-AKYLR,Female,1,No,No
2005-DWQZJ,Female,0,Yes,Yes
6377-WHAOX,Female,0,Yes,No
3753-TSEMP,Female,0,Yes,No
0488-GSLFR,Female,0,No,No
4397-FRLTA,Female,0,No,No
3551-GAEGL,Male,0,Yes,Yes
2903-YYTBW,Male,0,Yes,Yes
5981-ZVXOT,Female,1,No,No
6016-LVTJQ,Female,0,Yes,Yes
3721-CNZHX,Male,0,No,No
9351-LZYGF,Female,0,Yes,No
7706-YLMQA,Female,0,No,No
7129-AZJDE,Male,0,Yes,Yes
3148-BLQJT,Male,0,No,No
1307-TVUFB,Male,1,No,No
1098-TDVUQ,Female,0,No,No
2550-AEVRU,Female,0,Yes,Yes
8257-RZAHR,Female,0,Yes,No
0463-ZSDNT,Male,0,No,No
7184-LRUUR,Female,0,No,No
5577-OTWWW,Female,0,No,No
7471-WNSUF,Male,0,Yes,No
6210-KBBPI,Male,1,No,No
8788-DOXSU,Male,0,No,No
5380-WJKOV,Male,0,No,No
6821-JPCDC,Female,0,Yes,No
4674-HGNUA,Male,0,Yes,Yes
0774-RMNUW,Female,0,Yes,Yes
8775-CEBBJ,Female,0,No,No
5018-HEKFO,Female,0,No,No
8454-AATJP,Female,0,No,No
3082-VQXNH,Male,0,Yes,No
3164-YAXFY,Male,0,No,No
9853-JFZDU,Female,0,Yes,No
7138-GIRSH,Male,0,No,No
2215-ZAFGX,Male,0,No,No
8205-MQUGY,Male,0,Yes,Yes
0575-CUQOV,Male,1,Yes,No
1322-AGOQM,Male,0,No,No
4198-VFOEA,Female,0,No,No
2450-ZKEED,Female,0,No,No
7074-STDCN,Male,0,No,No
1842-EZJMK,Male,0,Yes,Yes
0168-XZKBB,Female,0,Yes,No
2664-XJZNO,Male,0,Yes,Yes
3643-AHCFP,Male,1,Yes,No
9207-ZPANB,Male,0,No,No
5322-ZSMZY,Male,0,Yes,Yes
3066-RRJIO,Female,0,No,No
2469-DTSGX,Female,1,No,No
5061-PBXFW,Female,0,Yes,Yes
7128-GGCNO,Male,0,No,No
3597-MVHJT,Female,0,No,No
4302-ZYFEL,Male,0,Yes,Yes
1273-MTETI,Female,1,No,No
6986-IXNDM,Male,0,No,No
2277-AXSDC,Female,0,No,No
6729-FZWSY,Male,0,No,No
1156-ZFYDO,Female,0,No,No
9386-LDCZR,Male,0,No,No
3623-FQBOX,Male,0,No,No
5948-UJZLF,Male,0,No,No
7746-AWNQW,Female,0,No,No
2107-FBPTK,Female,1,No,No
1965-DDBWU,Male,0,No,No
6302-JGYRJ,Male,0,No,Yes
6502-KUGLL,Female,0,Yes,Yes
9866-OCCKE,Female,1,Yes,No
9173-IVZVP,Female,0,Yes,Yes
3893-JRNFS,Male,0,No,No
4137-JOPHL,Female,0,No,No
4323-OHFOW,Female,1,Yes,No
1915-IOFGU,Female,0,No,No
0699-NDKJM,Female,0,Yes,No
4633-MKHYU,Female,0,No,No
9269-CQOOL,Male,0,No,Yes
2995-YWTCD,Female,0,Yes,Yes
5989-AXPUC,Female,0,Yes,No
1771-OADNZ,Male,1,Yes,No
2739-CACDQ,Female,1,No,No
8029-XYPWT,Male,1,Yes,No
3801-HMYNL,Male,0,Yes,Yes
6898-RBTLU,Female,0,Yes,Yes
4822-NGOCH,Female,0,No,No
1116-DXXDF,Male,0,No,No
1306-RPWXZ,Female,0,No,Yes
5934-RMPOV,Female,0,No,Yes
6897-RWMUB,Male,0,Yes,Yes
7893-IXHRQ,Male,0,No,No
1875-QIVME,Female,0,Yes,No
4291-YZODP,Female,0,No,Yes
1635-NZATJ,Male,1,Yes,No
9847-HNVGP,Male,0,No,No
3519-ZKXGG,Female,0,Yes,No
8092-NLTGF,Male,0,No,No
1371-WEPDS,Male,1,Yes,No
8317-BVKSO,Male,0,No,No
2692-AQCPF,Female,0,Yes,No
0434-CSFON,Female,0,Yes,No
2120-SMPEX,Male,0,No,No
3295-YVUSR,Male,1,No,No
4785-QRJHC,Male,1,Yes,No
1656-DRSMG,Female,0,No,No
9073-ZZIAY,Male,0,Yes,Yes
0447-BEMNG,Female,0,Yes,No
0365-GXEZS,Male,0,Yes,No
6339-TBELP,Male,0,No,No
9470-XCCEM,Male,0,Yes,Yes
8224-IVVPA,Female,0,No,No
1568-LJSZU,Male,0,Yes,Yes
9770-LXDBK,Female,0,No,No
5006-MXVRN,Female,0,No,No
0440-UEDAI,Female,0,No,No
0431-APWVY,Female,0,Yes,Yes
5399-ZIMKF,Male,0,No,No
2428-ZMCTB,Male,0,No,No
0121-SNYRK,Male,0,No,No
8456-QDAVC,Male,0,No,No
4644-PIZRT,Male,0,Yes,Yes
4827-USJHP,Male,0,No,No
6621-NRZAK,Female,0,Yes,Yes
0744-BIKKF,Male,0,No,No
7328-ZJAJO,Female,0,Yes,Yes
6440-DKQGE,Male,0,No,Yes
3452-GWUIN,Female,1,Yes,No
9388-ZEYVT,Male,0,No,No
3474-BAFSJ,Male,0,Yes,No
9102-OXKFY,Male,0,No,No
7517-LDMPS,Female,0,No,No
6968-URWQU,Male,0,Yes,No
8060-HIWJJ,Male,0,No,No
4020-KIUDI,Male,0,Yes,Yes
1363-TXLSL,Male,1,Yes,No
7527-QNRUS,Male,0,Yes,Yes
8651-ENBZX,Female,1,No,No
3892-NXAZG,Male,0,Yes,Yes
8740-XLHDR,Male,0,No,No
1163-VIPRI,Female,0,Yes,Yes
6218-KNUBD,Male,0,No,No
8640-SDGKB,Male,0,No,No
2249-YPRNG,Female,0,Yes,Yes
4785-FCIFB,Female,0,Yes,No
3419-SNJJD,Female,1,Yes,No
2121-JAFOM,Female,0,Yes,No
3389-YGYAI,Female,1,No,No
9033-EOXWV,Female,0,No,No
6179-GJPSO,Female,1,No,No
9667-EQRXU,Female,1,No,No
7824-PANSQ,Male,0,No,No
2361-UPSND,Female,0,Yes,No
9360-OMDZZ,Male,0,No,No
7614-QVWQL,Male,0,Yes,Yes
0644-OQMDK,Male,1,No,No
8865-TNMNX,Male,0,Yes,Yes
1114-CENIM,Male,0,No,Yes
3933-DQPWX,Female,0,No,No
7716-YTYHG,Female,0,Yes,Yes
7927-AUXBZ,Female,0,No,No
5630-AHZIL,Female,0,No,Yes
2320-JRSDE,Female,0,Yes,Yes
9013-AQORL,Female,0,No,Yes
3301-LSLWQ,Female,0,No,No
6734-CKRSM,Female,0,No,No
7228-PAQPD,Female,0,No,No
5628-RKIFK,Female,1,No,No
5346-BZCHP,Female,0,Yes,Yes
0739-UUAJR,Female,0,Yes,Yes
9391-LMANN,Male,0,No,Yes
8519-IMDHU,Male,1,Yes,No
0621-JFHOL,Female,0,No,No
4011-ARPHK,Male,0,No,No
6384-VMJHP,Female,0,No,No
4338-EYCER,Male,0,Yes,No
4074-SJFFA,Female,0,No,No
6504-VBLFL,Male,0,Yes,No
3457-PQBYH,Female,0,Yes,Yes
4505-EXZHB,Female,1,No,No
1429-UYJSV,Female,0,No,No
4654-GGUII,Female,0,No,No
4029-HPFVY,Male,0,No,No
4547-FZJWE,Male,0,Yes,Yes
7341-LXCAF,Male,0,Yes,No
2408-WITXK,Female,1,No,No
2988-GBIVW,Female,1,Yes,No
2589-AYCRP,Female,0,No,No
7684-XSZIY,Male,0,Yes,Yes
7632-MNYOY,Male,1,No,No
2720-WGKHP,Male,1,No,No
1121-QSIVB,Female,0,No,Yes
4597-ELFTS,Male,0,No,No
5600-PDUJF,Male,0,No,No
3452-FLHYD,Male,0,Yes,No
7435-ZNUYY,Male,0,No,No
3926-CUQZX,Male,0,No,No
9651-GTSAQ,Female,0,Yes,No
1113-IUJYX,Female,0,Yes,No
3745-HRPHI,Male,0,Yes,Yes
8375-KVTHK,Male,0,Yes,No
9972-NKTFD,Female,0,No,No
4592-IWTJI,Female,0,Yes,Yes
9058-MJLZC,Female,0,No,No
9026-LHEVG,Female,0,No,No
4623-ZKHLY,Male,0,Yes,No
8677-HDZEE,Female,0,No,No
3470-BTGQO,Male,0,No,Yes
3372-KWFBM,Male,1,No,No
6024-RUGGH,Male,0,Yes,Yes
8950-MTZNV,Male,0,No,No
6088-BXMRG,Female,0,Yes,Yes
6124-ACRHJ,Female,0,No,No
9467-ROOLM,Female,0,No,No
9798-DRYDS,Female,0,Yes,Yes
2037-XJFUP,Male,0,Yes,No
3059-NGMXB,Male,0,Yes,Yes
6115-ZTBFQ,Female,0,Yes,No
7975-TZMLR,Male,0,No,No
2359-QWQUL,Female,0,Yes,No
5955-EPOAZ,Female,0,No,No
2907-ILJBN,Female,0,Yes,Yes
4619-EVPHY,Female,1,Yes,No
5339-TJFEK,Male,0,Yes,Yes
1334-FJSVR,Male,0,No,No
7758-UJWYS,Male,0,Yes,Yes
1785-BPHTP,Male,0,Yes,Yes
3941-XTSKM,Male,0,Yes,Yes
9381-NDKME,Female,1,Yes,No
2101-RANCD,Female,0,No,No
2362-IBOOY,Male,0,No,No
0733-VUNUW,Male,0,No,No
4923-ADWXJ,Female,0,No,No
1403-LKLIK,Female,0,Yes,Yes
9885-CSMWE,Female,1,No,No
5804-LEPIM,Female,1,No,No
7641-TQFHN,Male,0,No,Yes
4701-AHWMW,Male,0,Yes,No
2824-DXNKN,Female,0,Yes,Yes
3487-EARAT,Female,0,Yes,Yes
2141-RRYGO,Female,0,No,No
3834-XUIFC,Male,0,No,No
7647-GYYKX,Female,0,Yes,Yes
4077-CROMM,Female,0,Yes,Yes
4667-QONEA,Female,1,Yes,Yes
0374-AACSZ,Female,0,No,No
5397-TUPSH,Male,1,Yes,No
5777-ZPQNC,Female,0,No,No
9242-TKFSV,Male,0,Yes,Yes
2320-YKQBO,Female,0,No,No
1394-SUIUH,Female,1,Yes,No
0187-QSXOE,Male,1,Yes,No
9817-APLHW,Male,0,No,No
0440-EKDCF,Male,0,Yes,No
6231-WFGFH,Male,0,Yes,Yes
2041-JIJCI,Female,0,No,No
5159-YFPKQ,Female,0,No,No
2446-PLQVO,Male,0,No,No
7136-IHZJA,Female,0,Yes,Yes
7319-ZNRTR,Male,0,Yes,Yes
2676-OXPPQ,Male,0,No,No
8728-SKJLR,Male,0,No,No
8344-WFMFH,Male,0,No,Yes
4988-IQIGL,Male,1,No,No
6202-DYYFX,Female,0,No,No
1024-KPRBB,Female,0,No,No
3934-HXCFZ,Male,0,Yes,No
2661-GKBTK,Male,0,Yes,Yes
5499-ECUTN,Female,0,Yes,No
0244-LGNFY,Female,0,Yes,Yes
5804-HYIEZ,Male,0,Yes,Yes
9617-INGJY,Male,0,No,No
4952-YSOGZ,Female,0,Yes,Yes
8584-KMVXD,Female,0,No,No
4529-CKBCL,Female,0,No,No
3280-NMUVX,Male,0,Yes,Yes
0585-EGDDA,Male,0,Yes,No
2243-FNMMI,Male,0,No,No
1818-ESQMW,Female,0,No,No
6874-SGLHU,Male,0,No,No
7398-SKNQZ,Female,0,Yes,No
3823-KYNQY,Male,0,No,No
6885-PKOAM,Female,0,Yes,No
3812-LRZIR,Female,0,Yes,Yes
9362-MWODR,Female,0,No,Yes
0946-FKYTX,Male,0,No,No
8174-TBVCF,Female,0,Yes,No
0734-OXWBT,Male,0,No,Yes
3682-YEUWS,Male,0,Yes,Yes
5309-TAIKL,Female,0,No,No
4815-YOSUK,Male,0,Yes,Yes
5996-DAOQL,Male,0,No,No
1582-RAFML,Male,0,No,No
8258-GSTJK,Male,1,No,No
0071-NDAFP,Male,0,Yes,Yes
0032-PGELS,Female,0,Yes,Yes
6574-MCOEH,Female,0,Yes,Yes
1730-ZMAME,Female,1,No,No
2207-RYYRL,Male,0,Yes,Yes
4514-GFCFI,Female,1,No,No
9138-EFSMO,Male,0,Yes,Yes
8740-CRYFY,Male,0,No,No
5647-FXOTP,Female,1,Yes,No
5222-IMUKT,Male,0,No,No
0295-PPHDO,Male,0,No,No
9758-MFWGD,Female,1,Yes,Yes
8623-TMRBY,Male,1,Yes,Yes
6034-ZRYCV,Female,0,Yes,No
7703-ZEKEF,Male,0,No,No
4143-OOBWZ,Male,0,Yes,No
4895-TMWIR,Male,1,Yes,No
5385-SUIRI,Male,1,Yes,No
3926-YZVVX,Female,0,No,No
0621-HJWXJ,Female,0,Yes,No
1548-FEHVL,Male,0,Yes,No
5429-LWCMV,Female,0,No,No
5797-APWZC,Female,0,No,No
4558-CGYCZ,Male,0,No,No
8544-GOQSH,Female,0,No,No
6738-ISCBM,Male,0,No,No
8510-AWCXC,Female,1,No,No
8118-TJAFG,Male,0,Yes,Yes
4018-KJYUY,Male,0,No,Yes
4255-DDUOU,Female,0,Yes,Yes
6702-OHFWR,Male,1,No,No
2530-ENDWQ,Female,0,Yes,No
8148-NLEGT,Female,0,Yes,Yes
1761-AEZZR,Male,0,No,No
6358-LYNGM,Male,0,No,No
9490-DFPMD,Female,1,No,No
3272-VUHPV,Female,0,Yes,Yes
1840-BIUOG,Male,0,No,No
2004-OCQXK,Female,0,No,No
8401-EMUWF,Male,0,Yes,Yes
6546-OPBBH,Male,0,Yes,Yes
7868-BGSZA,Male,0,Yes,No
1370-GGAWX,Female,0,No,No
7109-CQYUZ,Male,0,No,No
2378-HTWFW,Male,1,No,No
7113-HIPFI,Male,0,Yes,Yes
5473-KHBPS,Female,0,Yes,Yes
0871-URUWO,Male,0,Yes,No
4412-YLTKF,Female,1,No,No
7392-YYPYJ,Male,0,No,No
9435-JMLSX,Male,0,Yes,No
7109-MFBYV,Male,0,No,No
1608-GMEWB,Male,1,No,No
4311-QTTAI,Female,0,No,No
1169-SAOCL,Male,0,No,No
9146-JRIOX,Female,0,Yes,Yes
4690-LLKUA,Male,1,No,No
6322-PJJDJ,Male,0,Yes,No
0052-YNYOT,Female,0,No,No
3689-MOZGR,Female,0,No,No
3644-QXEHN,Male,0,Yes,Yes
0104-PPXDV,Male,0,Yes,No
9548-ZMVTX,Male,0,Yes,Yes
0021-IKXGC,Female,1,No,No
4785-NKHCX,Male,1,No,No
9695-IDRZR,Female,0,No,Yes
3810-DVDQQ,Female,0,Yes,Yes
7921-LMDFQ,Male,1,No,No
8976-OQHGT,Female,0,Yes,Yes
0697-ZMSWS,Male,0,No,No
9189-JWSHV,Female,1,Yes,No
4023-RTIQM,Female,1,Yes,No
4349-GFQHK,Male,0,No,No
8080-DDEMJ,Male,1,No,No
9871-ELEYA,Female,0,No,Yes
8685-WHQPW,Female,1,No,No
1855-CFULU,Female,1,No,No
9848-JQJTX,Male,0,No,No
5345-BMKWB,Male,0,Yes,No
9136-ALYBR,Male,0,No,No
0495-RVCBF,Female,0,No,No
1932-UEDCX,Male,1,Yes,No
3567-PQTSO,Male,0,Yes,Yes
4685-ERGHK,Male,0,No,No
0233-FTHAV,Female,0,No,No
6166-YIPFO,Male,0,Yes,No
0674-DGMAQ,Male,1,Yes,No
7064-FRRSW,Male,1,No,No
1431-CYWMH,Female,0,Yes,Yes
6723-CEGQI,Female,0,No,Yes
9359-JANWS,Female,0,Yes,No
8562-GHPPI,Female,0,No,No
1013-QCWAM,Female,1,Yes,No
4043-MKDTV,Male,0,Yes,No
3211-ILJTT,Male,0,Yes,No
4208-UFFGW,Male,1,No,No
1810-BOHSY,Male,0,Yes,No
1047-NNCBF,Male,0,No,No
5945-AZYHT,Male,0,Yes,No
2659-VXMWZ,Male,0,Yes,Yes
5564-NEMQO,Female,1,No,No
4301-VVZKA,Male,0,Yes,No
9220-ZNKJI,Female,1,Yes,No
4431-EDMIQ,Female,0,Yes,Yes
8100-HZZLJ,Female,0,No,Yes
4351-QLCSU,Female,0,No,No
4815-GBTCD,Female,0,Yes,No
5135-GRQJV,Male,1,Yes,No
3927-NLNRY,Male,0,Yes,No
4611-ANLQC,Female,0,Yes,No
1265-XTECC,Female,1,Yes,No
3259-KNMRR,Male,1,No,No
5445-UTODQ,Female,0,Yes,No
6569-KTMDU,Female,0,No,No
2969-WGHQO,Female,0,Yes,Yes
2560-WBWXF,Male,0,No,No
6849-OYAMU,Male,0,Yes,Yes
3420-YJLQT,Female,0,No,No
0266-CLZKZ,Female,0,Yes,Yes
5196-WPYOW,Male,0,Yes,Yes
9609-BENEA,Male,0,Yes,No
6465-GSRCL,Female,0,No,Yes
7321-PKUYW,Female,0,No,No
7622-FWGEW,Male,1,Yes,No
5133-VRSAB,Male,0,No,No
4883-KCPZJ,Female,0,Yes,Yes
5003-XZWWO,Male,0,Yes,No
8741-LQOBK,Female,0,Yes,Yes
6408-OTUBZ,Female,0,No,No
0430-IHCDJ,Male,0,No,No
7011-CVEUC,Male,0,Yes,No
5871-DGTXZ,Male,0,No,No
1907-YLNYW,Male,0,No,No
9575-IWCAZ,Male,0,Yes,No
2637-FKFSY,Female,0,Yes,No
1379-FRVEB,Male,0,No,Yes
0634-SZPQA,Female,0,No,No
9214-EKVXR,Female,0,No,No
6967-PEJLL,Male,0,Yes,Yes
5457-COLHT,Male,0,Yes,Yes
8766-PAFNE,Male,0,Yes,No
5590-ZSKRV,Female,0,Yes,Yes
6505-OZNPG,Female,0,No,No
5641-DMBFJ,Female,0,Yes,No
9831-BPFRI,Female,0,Yes,Yes
2322-VCZHZ,Male,1,Yes,No
1764-VUUMT,Male,0,No,Yes
6418-HNFED,Male,0,Yes,No
6437-UKHMV,Female,0,No,No
1272-ILHFG,Male,0,Yes,Yes
1591-NFNLQ,Male,0,No,No
7234-KMNRQ,Male,0,No,No
1310-QRITU,Female,0,No,No
8178-EYZUO,Male,0,No,No
1400-MMYXY,Male,1,Yes,No
9953-ZMKSM,Male,0,No,No
1527-SXDPN,Male,0,Yes,Yes
1703-MGIAB,Female,0,No,No
7156-MXBJE,Female,0,No,No
